original_filename,page,sr_no,current_gp_name,old_gp_villages,new_or_reconstituted_gp_name,new_gp_villages
delimitation_2014.pdf,44,26,शिवनगर,1 बीडी,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,1 बीडी ए,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,2 बीडी,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,1 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,2 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,3 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,4 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,5 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,6 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,7 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,8 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,9 बीएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,6 सीडीवाई,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,8 सीडीवाई,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,1 आरएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,2 आरएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,3 आरएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,4 आरएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,5 आरएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,भुट्टो का कुआ ( 8,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,बीडी ),शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,4 बीडी,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,5 बीडी,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,6 बीडी,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,7 बीडी,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,1 केएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,2 केएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,3 केएम ( सुखदेव पुरा ) 29. 1 डीजेएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,2 डीजेएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,3 डीजेएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,4 डीजेएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,4 डीजेएम ए,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,5 डीजेएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,6 डीजेएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,8 डीजेएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,44,26,शिवनगर,9 डीजेएम,शिवनगर,"17. 11 केएचएम
1 .
2 .
3 .
4 .
5 .
6 .
7 .
8 .
9 . 5 बीएम
10. 6 बीएम
11. 7 बीएम
12. 8 बीएम
13. 9 बीएम
14. 6 सीडीवाई
15. 8 सीडीवाई
16. 1 आरएम
17. 2 आरएम
18. 3 आरएम
19. 4 आरएम
20. 5 आरएम
शिवनगर ( 3 बीडी )
1 बीडी
1 बीडी ए
2 बीडी
1 बीएम
2 बीएम
3 बीएम
4 बीएम"
delimitation_2014.pdf,45,28,अमरपुरा,अमरपुरा,अमरपुरा,"25.
1 ."
delimitation_2014.pdf,45,,,भानी पुरा,अमरपुरा,"1 .
2 .
अमरपुरा
भानी पुरा"
delimitation_2014.pdf,45,,,रामसर छोटा,,"3 .
भानी पुरा
रामसर छोटा"
delimitation_2014.pdf,45,,,1 एएमआर,,"3 .
4 .
रामसर
1 एएमआर"
delimitation_2014.pdf,45,,,1 एएमआर ए,,"4 .
5 .
1 एएमआर
1 एएमआर ए"
delimitation_2014.pdf,45,,,2 एएमआर,,"5 .
6 .
1 एएमआर ए
2 एएमआर"
delimitation_2014.pdf,45,,,3 एएमआर,,"6 .
7 .
2 एएमआर"
delimitation_2014.pdf,45,,,1 सीएम,,"7 .
8 .
3 एएमआर
4 एएमआर"
delimitation_2014.pdf,45,,,2 सीएम,,8 . 4 एएमआर
delimitation_2014.pdf,45,,,4 एएमआर,,
delimitation_2014.pdf,45,,,3 सीएम ( रूपनगर ),,
delimitation_2014.pdf,45,,,5 सीएम,,
delimitation_2014.pdf,45,,,6 सीएम,,
delimitation_2014.pdf,45,,,7 सीएम,,
delimitation_2014.pdf,45,,,8 सीएम,,
delimitation_2014.pdf,45,,,9 सीएम,,
delimitation_2014.pdf,45,29,थारूसर,थारूसर ( 1-2,थारूसर,1 . थारूसर ( 1-2 टीएमआर )
delimitation_2014.pdf,45,,,2 .,,"1 . थारूसर ( 1-2 टीएमआर )
2. धोधा ( 2 डीएलएम )
3 . करण पुरा ( 7 डीडी )"
delimitation_2014.pdf,45,,,टीएमआर ),,"1 . थारूसर ( 1-2 टीएमआर )
2. धोधा ( 2 डीएलएम )
3 . करण पुरा ( 7 डीडी )"
delimitation_2014.pdf,45,,,धोधा ( 2 डीएलएम ),,"1 . थारूसर ( 1-2 टीएमआर )
2. धोधा ( 2 डीएलएम )
3 . करण पुरा ( 7 डीडी )"
delimitation_2014.pdf,45,,,करण पुरा ( 7 डीडी ),,"3 . करण पुरा ( 7 डीडी )
डीपीएम"
delimitation_2014.pdf,45,,,1 डीपीएम,,"4 .
5 .
1 डीपीएम
2 डीपीएम ए"
delimitation_2014.pdf,45,,,2 डीपीएम ए,,"6 .
5 . 2 डीपीएम ए
2 डीपीएम बी"
delimitation_2014.pdf,45,,,2 डीपीएम बी,,"6 .
7 .
2 डीपीएम बी
1 डीएलएम"
delimitation_2014.pdf,45,,,1 डीएलएम,,"7 .
8 .
1 डीएलएम
3 डीएलएम"
delimitation_2014.pdf,45,,,3 डीएलएम,,"8 . 3 डीएलएम
डीडी"
delimitation_2014.pdf,45,,,1 डीडी,,"9 . 1 डीडी
10. 2 डीडी"
delimitation_2014.pdf,45,,,2 डीडी,,"10. 2 डीडी
11. 3 डीडी"
delimitation_2014.pdf,45,,,3 डीडी,,"11. 3 डीडी
12. 4 डीडी"
delimitation_2014.pdf,45,,,4 डीडी,,"12. 4 डीडी
13. 8 डीडी"
delimitation_2014.pdf,45,,,8 डीडी,,"13. 8 डीडी
14. 9 डीडी"
delimitation_2014.pdf,45,,,9 डीडी,,"14. 9 डीडी
15. 1 डीआरएम"
delimitation_2014.pdf,45,,,1 डीआरएम,,"15. 1 डीआरएम
16. 2 डीआरएम"
delimitation_2014.pdf,45,,,2 डीआरएम,,"16. 2 डीआरएम
17. 3 डीआरएम"
delimitation_2014.pdf,45,,,3 डीआरएम,,"17. 3 डीआरएम
18. 636 आरडी"
delimitation_2014.pdf,45,,,636 आरडी,,"18. 636 आरडी
19. 650 आरडी"
delimitation_2014.pdf,45,,,650 आरडी,,"19. 650 आरडी
20. कंकराला ( 2 केकेएम )"
delimitation_2014.pdf,45,,,1 केकेएम ए,,"20. कंकराला ( 2 केकेएम )
21. 1 केकेएम ए"
delimitation_2014.pdf,45,,,1 केकेएम बी,,"21. 1 केकेएम ए
22. 1 केकेएम बी"
delimitation_2014.pdf,45,,,3 केकेएम,,"22. 1 केकेएम बी
23. 3 केकेएम"
delimitation_2014.pdf,45,,,1 एलकेडी ए,,"23. 3 केकेएम
24. 1 एलकेडी ए"
delimitation_2014.pdf,45,,,1 एलकेडी बी,,"24. 1 एलकेडी ए
25. 1 एलकेडी बी"
delimitation_2014.pdf,45,,,2 एलकेडी,,"25. 1 एलकेडी बी
26. 2 एलकेडी"
delimitation_2014.pdf,45,,,1 एमडीडब्लयुएम,,"26. 2 एलकेडी
27. 1 एमडीडब्लयुएम"
delimitation_2014.pdf,45,,,2 एमडीडब्लयुएम,,"27. 1 एमडीडब्लयुएम
28. 2 एमडीडब्लयुएम"
delimitation_2014.pdf,45,,,3 एसडीडब्लयुएम यू,,"28. 2 एमडीडब्लयुएम
29. 3 एसडीडब्लयुएम यू"
delimitation_2014.pdf,45,,,4 एसडीडब्लयुएम यू,,"29. 3 एसडीडब्लयुएम यू
30. 4 एसडीडब्लयुएम यू"
delimitation_2014.pdf,45,,,1 एसडीडब्लयुएम एल,,30. 4 एसडीडब्लयुएम यू 31. 1 एसडीडब्लयुएम एल
delimitation_2014.pdf,45,,,सियासर पंचकोसा,,31. 1 एसडीडब्लयुएम एल
delimitation_2014.pdf,45,,,चकोसा,,
delimitation_2014.pdf,45,,,660–500 आरडी,,
delimitation_2014.pdf,45,,,662-700 आरडी,,
delimitation_2014.pdf,45,,,676-800 आरडी ( न्यू ),,
delimitation_2014.pdf,45,,,676-800 आरडी,,
delimitation_2014.pdf,45,,,( ओल्ड ),,
delimitation_2014.pdf,45,,,655–800 आरडी,,
delimitation_2014.pdf,45,,,1 जेडब्लयुएम,,
delimitation_2014.pdf,45,,,2 जेडब्लयुएम,,
delimitation_2014.pdf,45,,,3 जेडब्लयुएम,,
delimitation_2014.pdf,45,,,4 जेडब्लयुएम,,
delimitation_2014.pdf,45,,,1 एसएसएम,,
delimitation_2014.pdf,45,,,2 एसएसएम,,
delimitation_2014.pdf,45,,,3 एसएसएम,,
delimitation_2014.pdf,45,,,4 एसएसएम,,
delimitation_2014.pdf,46,,,6 ( ग ),"राजस्थान राज
46. 4 डीएलएम
47. 4 डीएलएम ए",
delimitation_2014.pdf,46,,भाग,6 ( ग ),"46. 4 डीएलएम
47. 4 डीएलएम ए",
delimitation_2014.pdf,46,31,31 डंडी,डंडी 1.,"1. डंडी ( 2 डीकेडी )
2. 1 डीकेडी
3. 3 डीकेडी
4 .
5 .
6 .
7. 5 डीकेडी
8. 6 डीकेडी
9. 7 डीकेडी
10. 8 डीकेडी
11. 9 डीकेडी
12. 9 डीकेडी ए
13. 10 डीकेडी ए
3 डीकेडी ए
4 डीकेडी
4 डीकेडी ए
14. 10 डीकेडी बी
15. 11 डीकेडी
16. 4 केकेएम
17. 5 केकेएम
18. 6 केकेएम
19. 7 केकेएम
20. 8 केकेएम
21. 2 पीकेडी
22. 2 पीकेडी ए
23. 3 पीकेडी
24. 5 डीडी
25. 6 डीडी
26. 4 डीआरएम
27. 5 डीआरएम
28. राणेवाला
29. कंकराला ( 2 केकेएम )
1 . 2 . लूणखां किशन पुरा ( 14",
